Date,China: GDP: Current Prices:PoP GROWTHRATE,Surveyed Urban Unemployment Rate in 31 Big Cities and Towns:PoP chg,China: Urban Surveyed Unemployed Rate: Mean:PoP chg,China: No. of New Employed Persons in Urban Areas: YTD:PoP GROWTHRATE,China: Current Employment Sentiment Index:PoP chg,China: Employment Expectation Index:PoP chg,China: Consumer Confidence Index: Employment:PoP chg,China: Consumer Satisfaction Index: Employment:PoP chg,China: Consumer Expectation Index: Employment:PoP chg,China: Total Retail Sales of Consumer Goods:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Merchandise Retail:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Catering Revenue:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Retail Sales of the Enterprises (units) excluding Vehicles:PoP GROWTHRATE,China: Retail Sales of the Enterprises (units) above Designated Size:PoP GROWTHRATE,China: Value of Imports and Exports:PoP GROWTHRATE,China: Trade Balance:Combine With Forecast:PoP GROWTHRATE,ChinaBond: Government Bond YTM: 10Y:PoP chg,T-Bond YTM: 10Y:PoP chg,Yicai Research Institute: China Financial Condition Index:PoP chg,Percent Change: SSE Composite Index,Percent Change: CSI 300 Index,Percent Change: SZSE Component Index,Hang Seng Index:PoP GROWTHRATE,USA: Wilshire 5000 Total Market Full Cap Index:PoP GROWTHRATE,USA: The NASDAQ Composite Index:PoP GROWTHRATE,USA: S&P 500 Index:PoP GROWTHRATE,China: Financial Institutions: Total Loans Balance: RMB:PoP GROWTHRATE,China: Financial Institutions: New RMB Loans:PoP GROWTHRATE,China: Financial Institutions: Total Deposits Balance: RMB:PoP GROWTHRATE,China: Financial Institutions: New RMB Deposits:PoP GROWTHRATE,China: M0:PoP GROWTHRATE,China: M1:PoP GROWTHRATE,China: Credit Lending Weighted Interest Rate of Depository Institutions: 3M:PoP chg,China: SHIBOR: O/N:PoP chg,China: SHIBOR: 1W:PoP chg,China: Industrial Capacity Utilization:PoP chg,Wind Consensus: China: PMI:PoP chg,China: Non-manufacturing PMI: Service Industry:PoP chg,China: Non-manufacturing PMI: Service Industry: New Orders:PoP chg,China: Non-manufacturing PMI: Construction:PoP chg,China: Non-manufacturing PMI: Construction: New Orders:PoP chg,China: Non-manufacturing PMI: New Orders:PoP chg,China: Steel Industry PMI:PoP chg,China: Industrial Added Value Above Designated Size: Mining: YoY,China: Industrial Added Value Above Designated Size: YoY,China: Industrial Added Value Above Designated Size: Electric Power, Gas and Water Production and Supply: YoY,China: Industrial Added Value Above Designated Size: Fixed-base Index:PoP GROWTHRATE,China: Industrial Added Value Above Designated Size: High-Tech Industry: YoY,China: Industrial Added Value Above Designated Size: Manufacturing: YoY,China: Business Climate Index:PoP chg,China: Business Climate Index: Spot Index:PoP chg,China: Business Climate Index: Expectation Index:PoP chg,China: Manufacturing PMI:PoP chg,China: Manufacturing PMI: New Orders:PoP chg,China Electricity Coal of Purchasing Manager Index: Composite Index:PoP chg,China Forestry Purchasing Managers' Index:PoP chg,China: FAI: YTD:PoP GROWTHRATE,China: Completed Investment in Real Estate Development: YTD:PoP GROWTHRATE,China: CPI: Fixed-base Index:PoP GROWTHRATE,China: PPI: Fixed-base Index:PoP GROWTHRATE,China: PPI: Total Industry Products: MoM,China: CPI: Excluding Food and Energy (Core CPI): MoM,China: Basket Crude Oil Price Change Rate,China: Consumer Confidence Index:PoP chg,China: Consumer Expectation Index:PoP chg,China: Index of Future Price Expectation:PoP chg,China Bulk Commodity Price Index: General Index:PoP,China: Price Index for Means of Production:PoP,China Bulk Commodity Price Index: Energy:PoP,China: CPI: Food: MoM,China: CPI: Non-food: MoM,China: CPI: Consumer Goods: MoM,China: CPI: Services: MoM,China: PPI: Means of Production: MoM,China: PPI: Consumer Goods: MoM,China: BCI: Labor Costs:PoP,Ask: USD/CNY: 2M-Bid: USD/CNY: 2M:PoP GROWTHRATE,Ask: USD/CNY: 2W-Bid: USD/CNY: 2W:PoP GROWTHRATE,Real Effective Exchange Rate Index: CNY:PoP GROWTHRATE,Nominal Effective Exchange Rate Index: CNY:PoP GROWTHRATE,Ask: USD/CNY: 1Y-Bid: USD/CNY: 1Y:PoP GROWTHRATE,China: Central Parity Rate: USDCNY:PoP GROWTHRATE,USD/CNY: Spot Exchange Rate:PoP GROWTHRATE
1990-07-31,,,,,,,,,,-3.457484712,,,,,,,,,,,,,-0.20339975,0.224719196,-0.259793679,0.168610409,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-01,,,,,,,,,,,,,,,,,,,,,,,0.868815196,-0.224719196,-0.533090549,-0.177048397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-02,,,,,,,,,,,,,,,,,,,,,,,-1.54005659,-1.131233783,-1.623532423,-1.142869582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-03,,,,,,,,,,,,,,,,,,,,,,,-1.742770442,-1.83702066,-2.701174448,-1.901427306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-07,,,,,,,,,,,,,,,,,,,,,,,-0.290088842,0.239234564,0.508653169,0.119535023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-08,,,,,,,,,,,,,,,,,,,,,,,1.505714816,1.069528912,1.395411684,1.045792234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-09,,,,,,,,,,,,,,,,,,,,,,,-1.7319227,0.706716722,1.2793975,0.468826877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-10,,,,,,,,,,,,,,,,,,,,,,,-0.421462773,-1.180651259,-1.205846453,-1.30875643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-14,,,,,,,,,,,,,,,,,,,,,,,0.884236971,0.235571369,1.238352775,0.162186904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-15,,,,,,,,,,,,,,,,,,,,,,,3.555218298,0.235017734,0.272579205,0.197218402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-16,,,,,,,,,,,,,,,,,,,,,,,0.157208019,-2.015480198,-2.256400109,-2.281309434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-17,,,,,,,,,,,,,,,,,,,,,,,-1.935032621,-1.569132979,-2.206785039,-1.381379695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-21,,,,,,,,,,,,,,,,,,,,,,,-0.3939598,-1.965665255,-2.319601052,-2.045061047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-22,,,,,,,,,,,,,,,,,,,,,,,-2.869733131,-1.500028126,-1.282952443,-1.66354614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-23,,,,,,,,,,,,,,,,,,,,,,,-2.849978297,-3.32937281,-3.978431235,-3.043803876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-24,,,,,,,,,,,,,,,,,,,,,,,1.623804896,1.422131272,1.954567068,1.438827221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-28,,,,,,,,,,,,,,,,,,,,,,,,0.124455523,0.416160155,-0.031114845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-29,,,,,,,,,,,,,,,,,,,,,,,-2.068020524,0.743497849,-0.282486064,0.883001105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-30,,,,,,,,,,,,,,,,,,,,,,,1.61214217,-1.36733019,-0.815300521,-1.704816527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-31,,,,,,,,,,1.415160205,,,,,,,,,,,,,0.747849364,0.99627225,0.665888312,1.200756704,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-04,,,,,,,,,,,,,,,,,,,,,,,-0.392157365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-05,,,,,,,,,,,,,,,,,,,,,,,-0.492369286,0.370599559,0.201541731,0.401557344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-06,,,,,,,,,,,,,,,,,,,,,,,-0.230604615,-0.991334017,-0.961621661,-1.218903205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-07,,,,,,,,,,,,,,,,,,,,,,,0.493503222,0.744420311,0.421519145,0.913248356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-11,,,,,,,,,,,,,,,,,,,,,,,-0.129659662,-0.248139085,-0.588530639,-0.183609058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-12,,,,,,,,,,,,,,,,,,,,,,,0.711056648,0.37197811,0.218475758,0.466143359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-13,,,,,,,,,,,,,,,,,,,,,,,-0.387222168,-1.120111275,-1.094525137,-1.213383779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-14,,,,,,,,,,,,,,,,,,,,,,,-1.007319647,-0.501883111,-0.468959026,-0.572796933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-18,,,,,,,,,,,,,,,,,,,,,,,-0.764758507,0.125391866,-0.509166069,0.260854682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-19,,,,,,,,,,,,,,,,,,,,,,,-0.535476514,-0.628537581,-0.14249421,-0.629725003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-20,,,,,,,,,,,,,,,,,,,,,,,0.134138182,-1.52480718,-1.969877991,-1.630401674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-21,,,,,,,,,,,,,,,,,,,,,,,-1.792102061,-0.128123016,-0.599990791,-0.051380862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-25,,,,,,,,,,,,,,,,,,,,,,,-1.905491669,1.043034228,0.741226128,1.197697274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-26,,,,,,,,,,,,,,,,,,,,,,,-1.038505305,-1.043034228,-1.347901396,-1.043510415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-27,,,,,,,,,,,,,,,,,,,,,,,-0.396754353,-1.452170733,-2.557935823,-1.349788656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-28,,,,,,,,,,,,,,,,,,,,,,,-0.253302108,1.452170733,0.968361074,1.673789529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-30,,,,,,,,,,8.503800938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-02,,,,,,,,,,,,,,,,,,,,,,,4.003343575,0.382409644,0.489424919,0.085693888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-03,,,,,,,,,,,,,,,,,,,,,,,-1.491270917,-1.151644206,-1.395818322,-1.216082397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-04,,,,,,,,,,,,,,,,,,,,,,,,0.128617381,-0.444863425,0.413402502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-05,,,,,,,,,,,,,,,,,,,,,,,,-0.386349483,-0.725711324,-0.381294619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-09,,,,,,,,,,,,,,,,,,,,,,,-0.411100271,-2.469261259,-2.62801592,-2.709597046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-10,,,,,,,,,,,,,,,,,,,,,,,-1.417482679,-1.591545531,-1.743157946,-1.555796133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-11,,,,,,,,,,,,,,,,,,,,,,,0.416956824,-1.753247876,-2.319261287,-1.654816649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-12,,,,,,,,,,,,,,,,,,,,,,,1.069160038,1.217053562,0.594036899,1.534900576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-16,,,,,,,,,,,,,,,,,,,,,,,1.125331569,-1.475546557,-1.251962977,-1.43156144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-17,,,,,,,,,,,,,,,,,,,,,,,0.304723446,0.0,0.410904874,-0.053540357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-18,,,,,,,,,,,,,,,,,,,,,,,-0.270819394,2.271306724,2.19436477,2.309449208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-19,,,,,,,,,,,,,,,,,,,,,,,1.38026093,1.702726141,0.991980014,2.180539956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-23,,,,,,,,,,,,,,,,,,,,,,,2.165438944,-0.516130178,-0.008794946,-0.765407487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-24,,,,,,,,,,,,,,,,,,,,,,,-1.273902578,0.0,-0.032254754,0.076804919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-25,,,,,,,,,,,,,,,,,,,,,,,0.262639678,-0.648931544,-0.364320535,-0.780388372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-26,,,,,,,,,,,,,,,,,,,,,,,,-1.574835697,-1.596236236,-1.776002965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-30,,,,,,,,,,,,,,,,,,,,,,,-1.712257835,0.399734043,-0.293659294,0.719546294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-31,,,,,,,,,,1.088645084,,,,,,,,,,,,,-0.69988621,0.132890385,0.003031819,-0.019734895,,,,,,,,,,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-01,,,,,,,,,,,,,,,,,,,,,,,-0.73850621,0.79365496,0.230149699,0.988519064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-02,,,,,,,,,,,,,,,,,,,,,,,0.336360896,1.568659617,1.754036425,1.560941093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-06,,,,,,,,,,,,,,,,,,,,,,,-0.033709759,-0.644747559,-0.067518974,-0.948570693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-07,,,,,,,,,,,,,,,,,,,,,,,-0.371559286,-1.564569073,-1.101394507,-1.816671563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-08,,,,,,,,,,,,,,,,,,,,,,,-0.781386683,0.39344313,-0.127753779,0.52149657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-09,,,,,,,,,,,,,,,,,,,,,,,0.0,1.815873501,1.645278297,1.973187057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-13,,,,,,,,,,,,,,,,,,,,,,,1.647926985,-0.252525387,0.400381038,-0.568156594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-14,,,,,,,,,,,,,,,,,,,,,,,0.266489165,0.755671102,1.127185265,0.855710708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-15,,,,,,,,,,,,,,,,,,,,,,,-0.533690393,-0.882173333,-0.677606518,-1.060535182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-16,,,,,,,,,,,,,,,,,,,,,,,0.600201868,0.0,-1.023672293,0.031538777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-20,,,,,,,,,,,,,,,,,,,,,,,-0.362259576,-1.012666882,-1.266742567,-1.270008404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-21,,,,,,,,,,,,,,,,,,,,,,,-0.595633793,0.127145599,0.137721308,0.228086392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-22,,,,,,,,,,,,,,,,,,,,,,,0.331345565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-23,,,,,,,,,,,,,,,,,,,,,,,-0.231826565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-27,,,,,,,,,,,,,,,,,,,,,,,0.100116811,0.632513178,1.476745051,0.501096209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-28,,,,,,,,,,,,,,,,,,,,,,,-0.401070056,0.126023961,0.284864318,-0.047166104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-29,,,,,,,,,,,,,,,,,,,,,,,-0.268276486,-0.378549348,0.194144769,-0.482369269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-30,,,,,,,,,,3.991660741,,,,,,,,,,,,,-0.437490181,1.630130141,0.926126847,1.816409704,,,,,,,,,,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-04,,,,,,,,,,,,,,,,,,,,,,,0.0,0.73801073,0.76920275,0.691831493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-05,,,,,,,,,,,,,,,,,,,,,,,1.511694906,1.096903137,1.83955771,1.087977575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-06,,,,,,,,,,,,,,,,,,,,,,,1.938045155,-0.121285643,0.382152357,-0.257970674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-07,,,,,,,,,,,,,,,,,,,,,,,1.176671232,-0.364742046,-0.20165905,-0.401937145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-11,,,,,,,,,,,,,,,,,,,,,,,-0.158906755,-0.487211682,-0.941234331,-0.747718375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-12,,,,,,,,,,,,,,,,,,,,,,,0.507615303,0.851068967,0.658173311,1.142208175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-13,,,,,,,,,,,,,,,,,,,,,,,-0.316957476,0.0,0.291136716,-0.257759456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-14,,,,,,,,,,,,,,,,,,,,,,,-0.796816965,-0.851068967,-0.721303088,-0.768109117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-18,,,,,,,,,,,,,,,,,,,,,,,0.490437472,1.218041856,1.209434628,1.228542896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-19,,,,,,,,,,,,,,,,,,,,0.0,,,0.552936845,0.12099215,0.283251919,0.045437335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-20,,,,,,,,,,,,,,,,,,,,4.39,,,-0.162311349,0.120845936,0.290510211,-0.024230676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-21,,,,,,,,,,,,,,,,,,,,4.540665,,,0.032483353,0.241254641,0.348572548,0.492544849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-24,,,,,,,,,,,,,,,,,,,,4.966554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-25,,,,,,,,,,,,,,,,,,,,4.975993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-26,,,,,,,,,,,,,,,,,,,,4.174636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-27,,,,,,,,,,,,,,,,,,,,0.007983,,,,-0.604962523,-0.363172099,-0.776773636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-28,,,,,,,,,,,,,,,,,,,,0.933908,,,-0.293973754,0.121285643,0.04041765,0.130896048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,,,,,,,,,,13.77345037,,,,,,,,,,0.917359,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-02,,,,,,,,,,,,,,,,,,,,0.963874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-03,,,,,,,,,,,,,,,,,,,,1.009003,,,-0.894786417,-1.225505534,-1.26539474,-1.400479426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-04,,,,,,,,,,,,,,,,,,,,0.998924,,,1.388452057,-0.246913706,-0.073494389,-0.283088024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-07,,,,,,,,,,,,,,,,,,,,0.471698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-08,,,,,,,,,,,,,,,,,,,,0.469484,,,-0.563381772,-0.377596421,-0.344808751,-0.171336146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-09,,,,,,,,,,,,,,,,,,,,0.497437,,,0.596423239,-0.886642921,-0.432689628,-1.088789312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-10,,,,,,,,,,,,,,,,,,,,0.472476,,,0.263939447,1.012666882,1.242770071,0.971222611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-11,,,,,,,,,,,,,,,,,,,,0.470255,,,0.7549683,0.0,-0.033161997,0.222307002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-14,,,,,,,,,,,,,,,,,,,,0.052006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-15,,,,,,,,,,,,,,,,,,,,0.051979,,,-1.22578974,0.253807243,0.434752806,0.396027473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-16,,,,,,,,,,,,,,,,,,,,-0.371085,,,-0.534760633,1.008835794,2.186938369,0.774730022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-17,,,,,,,,,,,,,,,,,,,,0.007449,,,3.393506318,3.331585112,2.86385478,3.664209717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-18,,,,,,,,,,,,,,,,,,,,-0.007449,,,-0.487093023,0.966191091,0.313496537,1.290535936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-21,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-22,,,,,,,,,,,,,,,,,,,,-0.387366,,,-0.130548321,-0.603502133,-0.176610962,-0.834134384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
